Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2013-10-30,2226.4,2234.75,2211.95,2223.55,53255261,1212.27
2013-10-31,2223.2,2253.45,2216.8,2247.3,99121867,2189.56
2013-11-01,2244.05,2259.75,2244.05,2254.25,71385207,1606.16
2013-11-03,2263.95,2268.75,2260.5,2263.45,11491877,224.71
2013-11-05,2253.6,2277.3,2239.4,2263.95,76668991,1506.82
2013-11-06,2261.4,2270.65,2246.8,2249.9,77522766,1455.41
2013-11-07,2254.55,2274.55,2235.05,2240.55,79812043,1671.61
2013-11-08,2234.9,2243.55,2221.65,2231.7,57543651,1337.18
2013-11-11,2228.15,2228.15,2199.5,2203.1,73904534,1498.46
2013-11-12,2202.25,2210.25,2171.85,2174.75,76822499,1685.19
2013-11-13,2167.6,2182.55,2160.6,2169.75,65579314,1436.95
2013-11-14,2187.45,2207.7,2186.5,2193.85,75772324,1861.79
2013-11-18,2208.7,2231.35,2208.7,2228.45,66234219,1594.51
2013-11-19,2227.35,2245.15,2216.25,2226.7,73816910,1734.59
2013-11-20,2224.65,2245,2208.45,2215.6,73141679,1836.21
2013-11-21,2209.8,2209.8,2170.2,2173.85,61812627,1463
2013-11-22,2188.3,2193.55,2164.85,2177.5,63413161,1515.17
2013-11-25,2190.2,2214.65,2190.2,2211.65,56987917,1381.08
2013-11-26,2207.1,2214.35,2186.8,2190.7,67799875,1743.26
2013-11-27,2184.9,2201.25,2184.85,2198.1,57133901,1309.12
2013-11-28,2206.4,2223.9,2206.4,2217.3,85539233,1743.73
2013-11-29,2222,2251.3,2222,2249.4,63285475,1372.97
2013-12-02,2245.9,2262.9,2245.9,2255.05,63064568,1455.66
2013-12-03,2248.9,2265.5,2247.5,2256.45,72148907,1602.52
2013-12-04,2253.85,2270.1,2246.35,2250.45,78083530,1592.86
2013-12-05,2282.25,2286.9,2269.3,2271.6,71644441,1696.9
2013-12-06,2270.95,2300.7,2270.95,2296.05,70090303,1461.09
2013-12-09,2343.75,2344.05,2317.9,2336.45,86816508,2047.65
2013-12-10,2328.1,2328.1,2288.25,2305.7,133968007,2425.06
2013-12-11,2302.15,2303.4,2283.45,2294.05,76178168,1587.88
2013-12-12,2280.9,2286.85,2265.7,2268.2,68505880,1354.1
2013-12-13,2260.45,2260.45,2235.75,2238.75,69559065,1600.38
2013-12-16,2241.3,2241.4,2216.3,2229.8,64359498,1451.66
2013-12-17,2236.55,2241.7,2218.8,2220.75,58493181,1341.33
2013-12-18,2219.55,2255.6,2219.55,2249.75,57919282,1398.93
2013-12-19,2257.85,2263.25,2226.65,2229.8,70559661,1610.51
2013-12-20,2233.45,2270.8,2229.1,2268.55,69062625,1697.85
2013-12-23,2269.5,2302.5,2269.5,2289.7,59212668,1371.81
2013-12-24,2287.8,2299.25,2279.1,2282.6,46068078,1055.42
2013-12-26,2280.7,2303.3,2280.7,2292.1,87724946,1832.89
2013-12-27,2301.4,2307.1,2296.35,2300.45,48169362,985.67
2013-12-30,2311.65,2311.65,2289.7,2296.2,47287957,1131.3
2013-12-31,2305.65,2311.45,2300.6,2304.45,39791564,857.49
2014-01-01,2310.25,2312.15,2304,2306.8,31631834,626.35
2014-01-02,2307.3,2320.1,2255.5,2261.25,63318305,1378.82
2014-01-03,2252.85,2260.05,2221.25,2232.9,63165675,1378.54
2014-01-06,2236,2238.6,2220.75,2232.3,54438893,1353.63
2014-01-07,2234.7,2243.45,2196.05,2199.45,58405333,1395.74
2014-01-08,2208.2,2218,2199.5,2206.1,69788600,1640.63
2014-01-09,2208.9,2223.6,2202.8,2219.5,66509799,1487.97
2014-01-10,2219.75,2230.05,2195.7,2201.4,56251583,1399.7
2014-01-13,2206,2224.4,2203.05,2216.15,46383053,1154.12
2014-01-14,2211,2218.1,2194.8,2196.65,46222498,1209.22
2014-01-15,2209.75,2222.05,2206.4,2216.15,68697538,1737.28
2014-01-16,2224.15,2238.8,2220.6,2231.8,65007674,1821.38
2014-01-17,2232.3,2249.95,2218.45,2226.05,64827009,1626.09
2014-01-20,2225.15,2228.8,2208.95,2224.15,44463915,1308.31
2014-01-21,2232.2,2236.3,2215.15,2223.4,60857263,1442.4
2014-01-22,2222,2240.45,2217.95,2238.3,53774332,1418.84
2014-01-23,2231.2,2234.7,2226.15,2227.65,44681817,1145.91
2014-01-24,2215.65,2227.4,2196.9,2201.1,55215804,1323.45
2014-01-27,2174.2,2174.2,2136.85,2139.25,64633484,1445
2014-01-28,2137.8,2156.65,2129.5,2150.45,62108368,1404.2
2014-01-29,2162.15,2166.95,2141.1,2144.8,64442226,1384.7
2014-01-30,2125.45,2126.7,2104.75,2111.3,103645552,2061.59
2014-01-31,2115.4,2138.7,2109.25,2135.65,63098481,1294.8
2014-02-03,2130.4,2131.75,2085.35,2091.05,63209722,1263.04
2014-02-04,2069.65,2099.85,2064.75,2091.2,87993480,1681.54
2014-02-05,2091.05,2110.6,2078.8,2107.8,60130814,1414.71
2014-02-06,2112.85,2127.2,2096,2124.9,74754764,1690.85
2014-02-07,2136.05,2165.35,2136.05,2162.75,80561667,1748.25
2014-02-10,2165.65,2177.65,2159.3,2163.1,52003766,1273.28
2014-02-11,2167.8,2170.75,2151.95,2158.7,51784194,1264.71
2014-02-12,2162.1,2162.55,2142.05,2148.1,58852148,1520.74
2014-02-13,2151.35,2151.35,2102.8,2106.6,56717817,1193.85
2014-02-14,2113.95,2119.3,2093.3,2117.25,45668953,1056.53
2014-02-17,2115.6,2123,2101.95,2116.25,41319644,875.82
2014-02-18,2111.45,2137.6,2110.1,2132.45,54901322,1090.92
2014-02-19,2134.6,2136.45,2119.4,2125.9,40123959,832.26
2014-02-20,2115.55,2118.6,2101.15,2106.2,39832871,866.24
2014-02-21,2109.7,2141.15,2109.7,2139.35,44371711,992.1
2014-02-24,2136.55,2139.05,2118.6,2125.05,81720111,1324.54
2014-02-25,2132.05,2134.55,2111.25,2114.45,72881130,1349.72
2014-02-26,2114.5,2117.35,2094.85,2103.8,113701158,2109.25
2014-02-28,2107,2116.3,2101.6,2110.9,93514411,1986.66
2014-03-03,2109.15,2117.9,2100,2104.85,60583118,1256.19
2014-03-04,2105.45,2155.25,2105.45,2152,74884592,1524.7
2014-03-05,2162.95,2171.35,2147.3,2167.05,71150522,1571.38
2014-03-06,2170.35,2224.1,2170.35,2221.9,93856925,1978.58
2014-03-07,2227.45,2269.65,2227.45,2264.7,99145304,2479.49
2014-03-10,2251.6,2276.8,2248.45,2263.2,85735028,2239.15
2014-03-11,2264,2267.7,2241.3,2245.4,94104733,2166.82
2014-03-12,2237.4,2245.95,2222.9,2230.9,65250271,1508.75
2014-03-13,2236.6,2266.5,2226.45,2232.9,77287057,1962.62
2014-03-14,2222.45,2243.15,2214.6,2237.8,63003655,1646.8
2014-03-18,2248,2270.9,2248,2254.3,71438983,1838.18
2014-03-19,2260.65,2279.6,2259.15,2265.15,88331536,2022.64
2014-03-20,2258.45,2262.4,2240.65,2242.6,69559031,1841.92
2014-03-21,2250.65,2259.35,2244.65,2247.75,86667635,2125.41
2014-03-22,2250.15,2251.9,2244.2,2249.65,7193306,134.16
2014-03-24,2257.7,2280.35,2257.7,2277.75,73250985,2047.15
2014-03-25,2261.5,2282.25,2261.15,2279.15,78064203,2136.91
2014-03-26,2288.8,2318.85,2288.6,2312.7,92852999,1909.75
2014-03-27,2309.5,2338.35,2306.4,2330.55,125489959,3388.85
2014-03-28,2338.55,2383.55,2338.55,2378.35,81063330,1800.93
2014-03-31,2385.1,2414,2384,2412.2,130355367,2683.65
2014-04-01,2419.95,2426.1,2391.45,2423.45,95362005,2199.07
2014-04-02,2430.4,2433.35,2413.95,2425.6,81336322,2123.64
2014-04-03,2433.35,2439.65,2409.45,2423.45,95816419,2470.41
2014-04-04,2425.15,2429.4,2403.45,2418.8,89686271,2403.75
2014-04-07,2421.9,2441.55,2407.55,2428.65,64746978,1615.76
2014-04-09,2438.85,2464.6,2438.85,2462.05,93537761,2184.91
2014-04-10,2467.05,2497.9,2451.35,2488.75,118962596,2646.92
2014-04-11,2472.85,2500.25,2469.1,2483.25,92012013,2144.37
2014-04-15,2484.4,2487.7,2441.5,2449.25,71869599,1678.65
2014-04-16,2446.85,2468.5,2417.25,2428.95,72990361,1785.55
2014-04-17,2431.55,2473.7,2431.55,2471.05,69003959,1693.22
2014-04-21,2475.9,2501.8,2475.9,2496.1,64125999,1668.6
2014-04-22,2498.7,2505.95,2491.5,2494.2,72099689,1999.16
2014-04-23,2495.4,2503.3,2480.15,2487.2,108970818,2504.48
2014-04-25,2489.95,2489.95,2444.35,2448.95,103114576,2696.19
2014-04-28,2443.85,2461.85,2439.7,2442.3,91388093,2458.84
2014-04-29,2448.1,2453.85,2414.8,2417.5,85266938,2042.72
2014-04-30,2417.55,2438.15,2372.15,2390.5,100889667,2422.74
2014-05-02,2402,2406.85,2383.65,2386.4,79315447,1916.76
2014-05-05,2383.2,2420.5,2382.8,2403.2,70608066,1789.38
2014-05-06,2409.1,2419.1,2399.5,2406.45,55531037,1502.13
2014-05-07,2405.05,2411.55,2390.85,2395.15,70218753,1786.77
2014-05-08,2400.75,2409.85,2388.05,2391.9,62840790,1561.88
2014-05-09,2386.25,2481.9,2386.25,2476.45,95402476,2707.3
2014-05-12,2476.7,2541.65,2476.7,2535.3,97189405,2795.84
2014-05-13,2568.3,2617.75,2561.9,2585.9,153468155,3604.47
2014-05-14,2596.2,2627.7,2589.4,2625.1,118397570,2885.13
2014-05-15,2631.2,2649.8,2601.9,2622.3,131659226,3026.86
2014-05-16,2682.4,2792.15,2666.3,2699.85,251687510,6724.83
2014-05-19,2732.9,2855.4,2732.9,2849.35,240676413,5442.83
2014-05-20,2876.45,2879.85,2821.2,2840.85,196384076,4598.39
2014-05-21,2847.35,2852.75,2802.55,2831.95,160233341,3910.04
2014-05-22,2858.7,2891.1,2846.1,2873.5,208668307,4092.29
2014-05-23,2897.45,2937.15,2891.65,2930.5,195534152,4121.14
2014-05-26,2964.25,3015.9,2840.6,2908.2,249548475,5340.1
2014-05-27,2912.3,2915.65,2831.9,2888,136466378,2978.98
2014-05-28,2891.55,2899.65,2858.15,2885.85,136483659,3261.83
2014-05-29,2895.85,2897.9,2847.65,2852.85,171066469,4246.51
2014-05-30,2862.4,2892.65,2858.7,2866.55,176875993,4130.37
2014-06-02,2882.3,2929.9,2867.55,2929.3,132829420,2877.09
2014-06-03,2942,3029.85,2941.85,3026.9,174693239,4672.85
2014-06-04,3028.8,3049.6,3017.85,3043.75,167643457,4214.46
2014-06-05,3050.8,3131.1,3039,3126.2,223752751,6002.55
2014-06-06,3156.2,3177.3,3131.85,3171.45,195686027,5946.92
2014-06-09,3203.3,3239,3198.25,3222.2,181691728,4857.05
2014-06-10,3238.55,3238.55,3144.45,3185.9,148130209,4073.39
2014-06-11,3194.75,3195.1,3096.85,3113.5,168052918,3803.01
2014-06-12,3113.1,3142.45,3088.45,3118.15,123734497,2946.73
2014-06-13,3126.2,3133.3,3014.7,3037.05,130953424,3183.54
2014-06-16,3035.8,3052.8,2980,3046.3,127107606,3184.83
2014-06-17,3040.5,3108.95,3033.1,3102.6,121468896,3413.62
2014-06-18,3102.65,3137.4,3035.9,3065.5,131471793,3570.59
2014-06-19,3069.95,3088.05,3009.55,3024.8,116449628,3544.43
2014-06-20,3016.7,3046.75,2995.85,3000.75,99230460,2967.87
2014-06-23,3001.85,3038.6,2997.2,3031.4,81957484,2483.28
2014-06-24,3042.35,3076.75,3042.35,3072.8,99691958,2773.97
2014-06-25,3078.65,3085.25,3062.4,3067.6,70194542,2086.08
2014-06-26,3049.1,3054.65,3001.8,3006.7,118795927,3602.67
2014-06-27,3016.85,3029.1,2974,2986.55,75233978,2048.37
2014-06-30,2994.65,3050.1,2994.65,3044.75,86210421,2588.67
2014-07-01,3057.95,3083.5,3057.65,3062.6,97679575,2712.67
2014-07-02,3091.1,3114.05,3087.85,3110.85,107686435,2764.29
2014-07-03,3125,3125,3081.1,3086.65,101425536,2702.72
2014-07-04,3089.65,3100.65,3042.85,3084.7,79942689,2334.51
2014-07-07,3093.9,3101.25,3071.1,3080.05,85656593,2343.94
2014-07-08,3089.3,3090.95,2948.25,2960.2,116663422,3343.91
2014-07-09,2963.65,2993.25,2912.85,2954.1,119386037,3228.69
2014-07-10,2960.05,3041.6,2891.6,2971.65,150743101,4011.93
2014-07-11,2969.95,2981.75,2876.95,2883.75,115243133,3156.93
2014-07-14,2882.5,2907.05,2870,2897.6,88833047,2597.36
2014-07-15,2916.05,2940.9,2888.25,2937.25,81534462,2383
2014-07-16,2949.15,2988.3,2931.85,2979.05,80253720,2419.15
2014-07-17,2972.7,3033.75,2972.7,3029.35,97936367,2826.95
2014-07-18,3016.85,3016.85,2977.1,3001.95,79912050,2379
2014-07-21,3008.35,3021.6,2992.8,2999.25,66435537,2055.3
2014-07-22,3009.85,3030.25,3004.1,3021.15,74122317,2451.52
2014-07-23,3030.1,3035.55,2988,3004.95,81296432,2286.64
2014-07-24,3002.95,3026,2991.5,3017.6,85675889,2563.98
